id,uid,source_dataset,source_url,caption,row_idx,local_relpath
2191,000000550872,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000550872.jpg,A herd lf elephants walking across a grass covered forest.,2191,raw/coco/000000550872.jpg
2192,000000203024,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000203024.jpg,this is a man talking wearing a suit,2192,raw/coco/000000203024.jpg
2193,000000206362,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000206362.jpg,A large elephant walking through a lush forest hillside.,2193,raw/coco/000000206362.jpg
2194,000000451356,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000451356.jpg,some elephants are walking across a grassy field ,2194,raw/coco/000000451356.jpg
2195,000000144379,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000144379.jpg,A guy is standing in an airport with several bags of luggage.,2195,raw/coco/000000144379.jpg
2196,000000534151,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000534151.jpg,an elephant in a field of grass with trees near by,2196,raw/coco/000000534151.jpg
2197,000000568040,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000568040.jpg,an image of two elephants doing down the grass,2197,raw/coco/000000568040.jpg
2198,000000128849,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000128849.jpg,A woman kneeling down near an elephant to touch it's trunk.,2198,raw/coco/000000128849.jpg
2199,000000387328,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000387328.jpg,This must be the Boston Commons on a  spring day when there is a light drizzle.,2199,raw/coco/000000387328.jpg
2200,000000256630,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000256630.jpg,a building that has some umbrellas in front,2200,raw/coco/000000256630.jpg
2201,000000302219,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000302219.jpg,A trunk full of backpacks and other bags.,2201,raw/coco/000000302219.jpg
2202,000000431165,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000431165.jpg,A baby elephant standing in front of a brick building.,2202,raw/coco/000000431165.jpg
2203,000000004229,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000004229.jpg,Two adults and one baby elephant walking in the wilderness,2203,raw/coco/000000004229.jpg
2204,000000149785,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000149785.jpg,A small elephant is walking in an enclosure by the fence.,2204,raw/coco/000000149785.jpg
2205,000000292140,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000292140.jpg,Two adult elephants and a child elephant walking in the woods. ,2205,raw/coco/000000292140.jpg
2206,000000124614,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000124614.jpg,A group of people standing next to bags of luggage.,2206,raw/coco/000000124614.jpg
2207,000000404461,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000404461.jpg,A woman standing in an alley way holding an umbrella.,2207,raw/coco/000000404461.jpg
2208,000000108761,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000108761.jpg,A small dog standing next to a potted plant wearing a collar.,2208,raw/coco/000000108761.jpg
2209,000000244124,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000244124.jpg,A elephant that is standing in the dirt.,2209,raw/coco/000000244124.jpg
2210,000000163041,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000163041.jpg,Elephant emerging from tree line walking through forest,2210,raw/coco/000000163041.jpg
2211,000000371427,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000371427.jpg,A picture of a person a dog and a horse.,2211,raw/coco/000000371427.jpg
2212,000000336568,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000336568.jpg,A black dog running in a pen with a horse.,2212,raw/coco/000000336568.jpg
2213,000000108338,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000108338.jpg,Two elephants are standing by the trees in the wild. ,2213,raw/coco/000000108338.jpg
2214,000000092534,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000092534.jpg,A baby elephant walking in sand at the zoo ,2214,raw/coco/000000092534.jpg
2215,000000549297,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000549297.jpg,A young boy standing with luggage as adults are socializing.,2215,raw/coco/000000549297.jpg
2216,000000114926,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000114926.jpg,Couple of elephants standing near the gate at their zoo habitat,2216,raw/coco/000000114926.jpg
2217,000000188078,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000188078.jpg,A black piece of luggage sitting next to a tire donut.,2217,raw/coco/000000188078.jpg
2218,000000553721,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000553721.jpg,A dog wearing a leash laying next to an orange frisbee.,2218,raw/coco/000000553721.jpg
2219,000000463628,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000463628.jpg,That doll has really dark and black eyes.,2219,raw/coco/000000463628.jpg
2220,000000489940,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000489940.jpg,A black and brown dog is laying on the pavement.,2220,raw/coco/000000489940.jpg
2221,000000433652,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000433652.jpg,A small teddy bear is on a strange chair.,2221,raw/coco/000000433652.jpg
2222,000000147488,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000147488.jpg,A woman with outstretched hands and an umbrella above her head.,2222,raw/coco/000000147488.jpg
2223,000000525376,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000525376.jpg,A couple of bags in the back of a car.,2223,raw/coco/000000525376.jpg
2224,000000209664,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000209664.jpg,A person walking along a dock holding an umbrella.,2224,raw/coco/000000209664.jpg
2225,000000339787,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000339787.jpg,Adult with suitcase with purple tag at indoor facility.,2225,raw/coco/000000339787.jpg
2226,000000212761,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000212761.jpg,A group of people walking down a wet sidewalk.,2226,raw/coco/000000212761.jpg
2227,000000012897,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000012897.jpg,The people are at the airport with their bags,2227,raw/coco/000000012897.jpg
2228,000000395402,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000395402.jpg,A small tricolor terrier dog in a pink collar.,2228,raw/coco/000000395402.jpg
2229,000000112573,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000112573.jpg,three adult brown bears standing around staring at something,2229,raw/coco/000000112573.jpg
2230,000000292266,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000292266.jpg,The cruel dog owners stapled the frisbee to the dog's head in a cruel effort to compose a funny picture.,2230,raw/coco/000000292266.jpg
2231,000000530226,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000530226.jpg,A large white polar bear walking through the snow.,2231,raw/coco/000000530226.jpg
2232,000000461156,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000461156.jpg,A small dog sitting on a wooden chair.,2232,raw/coco/000000461156.jpg
2233,000000026159,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000026159.jpg,A brown bear standing next to a giant rock.,2233,raw/coco/000000026159.jpg
2234,000000474465,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000474465.jpg,A guy reaches for a Frisbee at a beach.,2234,raw/coco/000000474465.jpg
2235,000000286606,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000286606.jpg,a girl holding a frisbee in a pretty dress in the grass,2235,raw/coco/000000286606.jpg
2236,000000405529,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000405529.jpg,Boy in bathing suit at beach playing ring toss game. ,2236,raw/coco/000000405529.jpg
2237,000000035778,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000035778.jpg,A zebra statue in front of a business sign.,2237,raw/coco/000000035778.jpg
2238,000000463787,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000463787.jpg,Four black and white zebras standing next to each other.,2238,raw/coco/000000463787.jpg
2239,000000295097,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000295097.jpg,A dog chewing on a object held in a hand.,2239,raw/coco/000000295097.jpg
2240,000000211423,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000211423.jpg,"A sharp, sawtoothed blade on this tool has some hair on it.",2240,raw/coco/000000211423.jpg
2241,000000114352,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000114352.jpg,A man holding a white frisbee while standing on a field.,2241,raw/coco/000000114352.jpg
2242,000000407274,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000407274.jpg,a girl jumping in the air to catch a frisbee,2242,raw/coco/000000407274.jpg
2243,000000197163,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000197163.jpg,Three zebra standing on a road in a grassy field.,2243,raw/coco/000000197163.jpg
2244,000000150413,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000150413.jpg,Two dogs survey the framing of a house addition,2244,raw/coco/000000150413.jpg
2245,000000057814,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000057814.jpg,A sleeping grey husky wearing a green bandana.,2245,raw/coco/000000057814.jpg
2246,000000339470,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000339470.jpg,A dog standing on a bed in a room.,2246,raw/coco/000000339470.jpg
2247,000000260774,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000260774.jpg,A brown dog laying on a  pillow on the floor.,2247,raw/coco/000000260774.jpg
2248,000000504341,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000504341.jpg,An adorable dot resting on a beach near the ocean.,2248,raw/coco/000000504341.jpg
2249,000000556505,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000556505.jpg,A wet black dog with its face covered in sand.,2249,raw/coco/000000556505.jpg
2250,000000455557,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000455557.jpg,some zebras are eating green grass and a hill,2250,raw/coco/000000455557.jpg
2251,000000385438,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000385438.jpg,a man playing a game of frisbee in a lush green park.,2251,raw/coco/000000385438.jpg
2252,000000183991,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000183991.jpg,A few boys appear to be playing Frisbee near a fountain. ,2252,raw/coco/000000183991.jpg
2253,000000039390,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000039390.jpg,a couple of zebras are standing in a field,2253,raw/coco/000000039390.jpg
2254,000000371243,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000371243.jpg,a couple of zebras that are walking down a field,2254,raw/coco/000000371243.jpg
2255,000000032082,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000032082.jpg,Two zebras grazing on some grass with some shrubbery around them.,2255,raw/coco/000000032082.jpg
2256,000000324082,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000324082.jpg,Two police officers on horses in front of a building.,2256,raw/coco/000000324082.jpg
2257,000000029577,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000029577.jpg,Two horses with red feathers on top of their heads.,2257,raw/coco/000000029577.jpg
2258,000000141475,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000141475.jpg,A white pony standing on its back legs with feather wings.,2258,raw/coco/000000141475.jpg
2259,000000437393,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000437393.jpg,a carousel horse has a rose in its mane,2259,raw/coco/000000437393.jpg
2260,000000013605,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000013605.jpg,A 6 year old's birthday cake with horses on a top.,2260,raw/coco/000000013605.jpg
2261,000000484457,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000484457.jpg,a square cake with many squared layers on top of one another,2261,raw/coco/000000484457.jpg
2262,000000406001,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000406001.jpg,A zebra rolling around on it's back in a  field.,2262,raw/coco/000000406001.jpg
2263,000000533171,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000533171.jpg,A single horse that has been tied to a tree.,2263,raw/coco/000000533171.jpg
2264,000000430788,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000430788.jpg,a lady petting a white horse that is pulling a carriage ,2264,raw/coco/000000430788.jpg
2265,000000372252,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000372252.jpg,The zebras are eating grass in the fence.,2265,raw/coco/000000372252.jpg
2266,000000057357,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000057357.jpg,A zebra eating grass next to a wire fence.,2266,raw/coco/000000057357.jpg
2267,000000049756,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000049756.jpg,A horse with a saddle tied up to a fence.,2267,raw/coco/000000049756.jpg
2268,000000478821,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000478821.jpg,Two zebra standing next to each other on a  dirt field.,2268,raw/coco/000000478821.jpg
2269,000000075990,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000075990.jpg,A man riding a brown horse down a city street.,2269,raw/coco/000000075990.jpg
2270,000000248441,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000248441.jpg,a woman with flowers in her hair staring at the horse next to her,2270,raw/coco/000000248441.jpg
2271,000000492366,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000492366.jpg,A group of people that are standing next to a horse and cart.,2271,raw/coco/000000492366.jpg
2272,000000105102,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000105102.jpg,a plate with meat and potatoes on it ,2272,raw/coco/000000105102.jpg
2273,000000210081,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000210081.jpg,Snow skiers in line skiing down a mountain range.,2273,raw/coco/000000210081.jpg
2274,000000212462,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000212462.jpg,"Still frame of fruit on a plate including pineapple, bananas and an orange.",2274,raw/coco/000000212462.jpg
2275,000000008196,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000008196.jpg,A cookie sitting on top of a piece of paper.,2275,raw/coco/000000008196.jpg
2276,000000292618,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000292618.jpg,The people are moving across the snowy mountainside. ,2276,raw/coco/000000292618.jpg
2277,000000056714,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000056714.jpg,A banana sitting next to an orange and apples on a wooden table.,2277,raw/coco/000000056714.jpg
2278,000000369294,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000369294.jpg,The pitcher beings to throw the baseball from the mound,2278,raw/coco/000000369294.jpg
2279,000000472509,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000472509.jpg,A baseball player pitching a baseball holding catcher mitt.,2279,raw/coco/000000472509.jpg
2280,000000104568,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000104568.jpg,A collection of fruits and vegetables sitting on a stove top.,2280,raw/coco/000000104568.jpg
2281,000000022403,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000022403.jpg,Kids smiling and showing sportsmanship after a little league game of baseball.,2281,raw/coco/000000022403.jpg
2282,000000521964,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000521964.jpg,A produce stand shows a minimal amount of frui.,2282,raw/coco/000000521964.jpg
2283,000000568630,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000568630.jpg,a little girl hold a bundle of bananas,2283,raw/coco/000000568630.jpg
2284,000000015559,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000015559.jpg,A woman standing on ice holding skis in flip flops.,2284,raw/coco/000000015559.jpg
2285,000000154816,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000154816.jpg,a couple of young kids play a game of basketball,2285,raw/coco/000000154816.jpg
2286,000000341389,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000341389.jpg,Some skiers are going down a snow covered hill.,2286,raw/coco/000000341389.jpg
2287,000000192660,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000192660.jpg,Benches of fruit on display at a market,2287,raw/coco/000000192660.jpg
2288,000000383726,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000383726.jpg,A pile of orange sitting inside of net bags.,2288,raw/coco/000000383726.jpg
2289,000000300655,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000300655.jpg,A man in a yellow shirt stands in a dirt circle.,2289,raw/coco/000000300655.jpg
2290,000000051223,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000051223.jpg,A couple of men running across a lush green field.,2290,raw/coco/000000051223.jpg
2291,000000183973,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000183973.jpg,A young man swinging a baseball bat on a field.,2291,raw/coco/000000183973.jpg
2292,000000106150,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000106150.jpg,A chicken dish with broccoli and mashed vegetable with bordeaux wine,2292,raw/coco/000000106150.jpg
2293,000000471226,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000471226.jpg,A pile of broccoli is being displayed on a plate.,2293,raw/coco/000000471226.jpg
2294,000000415179,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000415179.jpg,This person is frying her bananas on the stove.,2294,raw/coco/000000415179.jpg
2295,000000371841,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000371841.jpg,"A white bowl with shrimp, broccoli and rice.",2295,raw/coco/000000371841.jpg
2296,000000487333,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000487333.jpg,A cat sitting on couch biting into a banana.,2296,raw/coco/000000487333.jpg
2297,000000095051,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000095051.jpg,A man on skis is posing on a ski slope. ,2297,raw/coco/000000095051.jpg
2298,000000500657,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000500657.jpg,A little league baseman couching by his base.,2298,raw/coco/000000500657.jpg
2299,000000169547,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000169547.jpg,Woman holding a banana pointed at the camera.,2299,raw/coco/000000169547.jpg
2300,000000413295,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000413295.jpg,A beautiful women holding a large yellow banana with her mouth wide open.,2300,raw/coco/000000413295.jpg
2301,000000169858,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000169858.jpg,A beautiful girl holding a giant banana in her hands.,2301,raw/coco/000000169858.jpg
2302,000000251508,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000251508.jpg,A beautiful woman with blue eyes holding a banana.,2302,raw/coco/000000251508.jpg
2303,000000266091,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000266091.jpg,A small garden area features a few springs of growth and a small busy plant and a few bricks.,2303,raw/coco/000000266091.jpg
2304,000000452618,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000452618.jpg,A woman sitting on a plane with plates of food.,2304,raw/coco/000000452618.jpg
2305,000000178748,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000178748.jpg,A pan filled with food sitting on a stove top.,2305,raw/coco/000000178748.jpg
2306,000000561336,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000561336.jpg,A group of men on a field playing baseball.,2306,raw/coco/000000561336.jpg
2307,000000095620,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000095620.jpg,A plate of food with a cream sauce on it,2307,raw/coco/000000095620.jpg
2308,000000365168,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000365168.jpg,A plate filled with pasta and vegetables on a table.,2308,raw/coco/000000365168.jpg
2309,000000095113,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000095113.jpg,A skier stands posing on a flat area in front of the lodge.,2309,raw/coco/000000095113.jpg
2310,000000269721,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000269721.jpg,A man standing in a field with a baseball.,2310,raw/coco/000000269721.jpg
2311,000000353275,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000353275.jpg,A close up image of a pepperoni broccoli and cucumber pizza. ,2311,raw/coco/000000353275.jpg
2312,000000022842,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000022842.jpg,Cooked broccoli and cauliflower covered with creamy cheese.,2312,raw/coco/000000022842.jpg
2313,000000059614,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000059614.jpg,A multi colored dish with broccoli and white twisted pasta in it.,2313,raw/coco/000000059614.jpg
2314,000000553253,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000553253.jpg,A man holding a bunch of green bananas over his right shoulder.,2314,raw/coco/000000553253.jpg
2315,000000410633,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000410633.jpg,"A plate featuring steak with sauce, broccoli, and mushrooms.",2315,raw/coco/000000410633.jpg
2316,000000470095,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000470095.jpg,Several cross country skiers skiing at night over the snow.,2316,raw/coco/000000470095.jpg
2317,000000228580,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000228580.jpg,A man working on ski bindings with other ski gear around in a living area,2317,raw/coco/000000228580.jpg
2318,000000255209,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000255209.jpg,The dog is dwarfed by his human walker.,2318,raw/coco/000000255209.jpg
2319,000000127914,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000127914.jpg,A person rests his skateboard on his toe.,2319,raw/coco/000000127914.jpg
2320,000000577321,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000577321.jpg,a pizza with tomatoes broccoli cheese and other toppings,2320,raw/coco/000000577321.jpg
2321,000000455381,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000455381.jpg,"A white white topped with pasta, mushrooms and broccoli.",2321,raw/coco/000000455381.jpg
2322,000000238537,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000238537.jpg,Two people posing with skis and a snowboard on a mountain.,2322,raw/coco/000000238537.jpg
2323,000000058778,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000058778.jpg,a guy riding a skateboard at a skate park,2323,raw/coco/000000058778.jpg
2324,000000489605,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000489605.jpg,Pasta and vegetable salad served in bowl with meat and cheese.,2324,raw/coco/000000489605.jpg
2325,000000144534,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000144534.jpg,"Skillet filled with salami, broccoli and other vegetables.",2325,raw/coco/000000144534.jpg
2326,000000510898,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000510898.jpg,A bunch of yellow and red apples are shining.,2326,raw/coco/000000510898.jpg
2327,000000279209,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000279209.jpg,A skier pauses at a fork in a forest trail covered in snow.,2327,raw/coco/000000279209.jpg
2328,000000090707,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000090707.jpg,A white bowl filled with lots of green broccoli.,2328,raw/coco/000000090707.jpg
2329,000000577403,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000577403.jpg,A couple of young boys with skateboards pass a city bus,2329,raw/coco/000000577403.jpg
2330,000000273961,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000273961.jpg,a skateboarder in a black shirt is doing a trick,2330,raw/coco/000000273961.jpg
2331,000000211498,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000211498.jpg,A plate with a food entree on top is shown.,2331,raw/coco/000000211498.jpg
2332,000000427189,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000427189.jpg,this is a few heads of broccoli in a box,2332,raw/coco/000000427189.jpg
2333,000000487421,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000487421.jpg,"A food closeup shows a blend of pasta noodles, corn, tomato bits, sections of broccoli, and croutons.",2333,raw/coco/000000487421.jpg
2334,000000512729,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000512729.jpg,A picture of a plate of food on a table.,2334,raw/coco/000000512729.jpg
2335,000000289469,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000289469.jpg,"A dish of macaroni and cheese, french fries and broccoli are sitting on the table.",2335,raw/coco/000000289469.jpg
2336,000000489916,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000489916.jpg,A plate full of broccoli and asian noodles.,2336,raw/coco/000000489916.jpg
2337,000000225943,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000225943.jpg,A dinner plate with a stir-fry dish of broccoli and rice.,2337,raw/coco/000000225943.jpg
2338,000000176118,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000176118.jpg,"Close up of a plate with broccoli and shrimp, with some broth.",2338,raw/coco/000000176118.jpg
2339,000000384010,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000384010.jpg,White plate with blue rim featuring seafood with vegetables and rice.,2339,raw/coco/000000384010.jpg
2340,000000163852,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000163852.jpg,a square plate with all kinds of vegetables on the plate,2340,raw/coco/000000163852.jpg
2341,000000322369,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000322369.jpg,Fast food displayed on a table with sandwich and soup,2341,raw/coco/000000322369.jpg
2342,000000162021,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000162021.jpg,Three people in white shirts and ties on skateboards.,2342,raw/coco/000000162021.jpg
2343,000000385196,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000385196.jpg,A group of people riding skateboards across a walkway.,2343,raw/coco/000000385196.jpg
2344,000000102848,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000102848.jpg,Many people with skateboards on a large sidewalk. ,2344,raw/coco/000000102848.jpg
2345,000000306343,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000306343.jpg,A group of skateboarders riding their skateboards on a sidewalk.,2345,raw/coco/000000306343.jpg
2346,000000051500,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000051500.jpg,a couple of kids are standing by the bushes,2346,raw/coco/000000051500.jpg
2347,000000486254,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000486254.jpg,A grey bowl full of orange and green vegetables.,2347,raw/coco/000000486254.jpg
2348,000000463961,hf://phiyodr/coco2017/default/train,http://images.cocodataset.org/train2017/000000463961.jpg,A bowl of carrots and green beans with a spoon.,2348,raw/coco/000000463961.jpg
